timestamp,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,process_count
2026-08-02 18:03:58,29.5,88.0,1463.33,0.66,241
2026-08-02 18:04:03,31.6,87.2,1559.48,0.66,240
2026-08-02 18:04:08,13.7,86.6,1626.77,0.2,240
2026-08-02 18:04:13,16.8,86.1,1696.53,1.16,240
2026-08-02 18:04:18,7.9,85.5,1759.39,0.26,240
2026-08-02 18:04:23,20.5,85.7,1734.48,0.28,240
2026-08-02 18:04:28,24.8,86.1,1694.08,0.65,240
2026-08-02 18:04:33,20.2,85.6,1753.22,0.6,241
2026-08-02 18:04:38,21.1,86.5,1644.52,0.5,241
2026-08-02 18:04:43,17.7,86.3,1672.11,0.25,241
2026-08-02 18:04:48,28.0,87.0,1586.53,0.72,242
2026-08-02 18:04:53,26.8,88.7,1380.48,1.68,242
2026-08-02 18:04:58,26.7,87.4,1536.95,2.85,242
2026-08-02 18:05:03,14.9,87.7,1497.62,1.92,242
2026-08-02 18:05:08,15.5,87.9,1476.51,2.11,243
2026-08-02 18:05:13,16.3,87.6,1511.93,4.43,243
2026-08-02 18:05:18,16.4,86.4,1653.36,0.27,242
2026-08-02 18:05:23,15.6,86.0,1708.96,0.57,242
2026-08-02 18:05:28,15.3,86.2,1684.86,0.32,242
2026-08-02 18:05:33,19.0,87.0,1580.0,0.2,242
2026-08-02 18:05:38,22.2,86.7,1620.13,0.26,242
2026-08-02 18:05:43,43.2,85.7,1736.02,0.45,242
2026-08-02 18:05:48,23.3,85.7,1741.79,0.77,242
2026-08-02 18:05:53,21.3,85.4,1776.5,0.62,242
2026-08-02 18:05:58,19.5,84.9,1835.2,0.39,242
2026-08-02 18:06:03,17.8,84.8,1854.0,0.24,242
2026-08-02 18:06:08,22.2,86.0,1708.39,0.3,242
2026-08-02 18:06:13,27.6,85.8,1733.76,0.64,242
2026-08-02 18:06:18,20.0,85.4,1779.71,0.61,243
2026-08-02 18:06:23,18.1,85.4,1782.11,0.61,243
2026-08-02 18:06:28,18.1,85.6,1748.34,0.24,243
2026-08-02 18:06:33,17.4,85.9,1713.61,1.06,243
2026-08-02 18:06:38,13.7,85.7,1737.73,0.7,243
2026-08-02 18:06:43,27.4,87.0,1584.93,2.24,244
2026-08-02 18:06:48,21.4,86.1,1685.52,1.93,243
2026-08-02 18:06:53,18.1,86.8,1605.21,2.36,243
2026-08-02 18:06:58,16.6,86.8,1610.18,2.04,243
2026-08-02 18:07:03,20.8,86.1,1687.05,4.01,243
2026-08-02 18:07:08,28.9,86.5,1644.31,0.22,243
2026-08-02 18:07:13,14.0,86.0,1707.49,0.33,242
2026-08-02 18:07:18,20.4,85.5,1758.41,5.29,242
2026-08-02 18:07:23,49.5,88.1,1449.26,0.8,242
2026-08-02 18:07:28,32.7,87.9,1475.65,0.96,242
2026-08-02 18:07:33,23.1,88.0,1465.28,0.36,242
2026-08-02 18:07:38,31.5,88.0,1463.52,0.43,242
2026-08-02 18:07:43,34.5,86.6,1635.34,0.28,242
2026-08-02 18:07:48,32.1,86.4,1654.27,3.41,242
2026-08-02 18:07:54,30.3,86.7,1624.25,0.37,242
2026-08-02 18:07:59,45.4,87.6,1505.05,0.77,244
2026-08-02 18:08:04,60.0,87.9,1472.69,0.47,244
2026-08-02 18:08:09,39.0,88.3,1426.05,0.87,244
2026-08-02 18:08:14,33.7,87.1,1571.14,0.78,244
2026-08-02 18:08:19,37.9,86.9,1596.95,1.21,243
2026-08-02 18:08:24,44.9,89.3,1304.35,0.93,243
2026-08-02 18:08:29,34.1,88.6,1389.11,11.15,244
2026-08-02 18:08:34,27.7,88.5,1401.53,6.0,244
2026-08-02 18:08:39,19.9,88.4,1414.87,3.04,244
2026-08-02 18:08:44,26.4,88.1,1445.9,2.62,244
2026-08-02 18:08:49,29.3,88.0,1456.56,1.6,244
2026-08-02 18:08:54,24.8,87.9,1476.06,1.83,244
2026-08-02 18:08:59,27.9,87.6,1502.96,5.37,244
2026-08-02 18:09:04,26.2,88.2,1440.64,0.67,244
2026-08-02 18:09:09,19.1,86.7,1623.14,0.66,244
2026-08-02 18:09:14,16.1,86.5,1642.06,0.41,244
2026-08-02 18:09:19,20.0,86.4,1651.97,1.86,244
2026-08-02 18:09:24,18.3,86.5,1639.57,0.33,244
2026-08-02 18:09:29,17.2,86.5,1645.85,0.29,244
2026-08-02 18:09:34,21.0,86.3,1668.68,0.33,244
2026-08-02 18:09:39,18.6,86.2,1674.75,0.31,244
2026-08-02 18:09:44,16.4,86.2,1682.65,0.3,244
2026-08-02 18:09:49,20.4,86.4,1657.8,0.31,244
2026-08-02 18:09:54,30.7,87.0,1577.73,0.62,244
2026-08-02 18:09:59,24.6,86.4,1648.74,2.2,244
2026-08-02 18:10:04,21.2,86.0,1706.95,0.73,244
2026-08-02 18:10:09,26.5,86.0,1709.47,0.62,244
2026-08-02 18:10:14,18.3,85.7,1734.81,0.64,244
2026-08-02 18:10:19,21.3,86.1,1688.36,0.29,242
2026-08-02 18:10:24,23.4,86.4,1650.64,0.77,242
2026-08-02 18:10:29,17.8,86.3,1662.87,0.61,241
2026-08-02 18:10:34,21.8,86.0,1700.74,0.34,241
2026-08-02 18:10:39,17.3,86.1,1692.65,0.33,241
2026-08-02 18:10:44,16.5,86.3,1666.28,0.38,242
2026-08-02 18:10:49,20.4,86.5,1646.6,0.33,242
2026-08-02 18:10:54,29.3,87.0,1580.68,0.35,242
2026-08-02 18:10:59,28.2,87.5,1517.62,1.69,242
2026-08-02 18:11:04,33.8,87.4,1532.86,0.26,242
2026-08-02 18:11:09,17.1,87.2,1562.64,0.26,242
2026-08-02 18:11:14,11.8,86.8,1611.71,0.62,241
2026-08-02 18:11:19,8.3,86.8,1608.48,1.14,241
2026-08-02 18:11:24,13.6,86.8,1610.88,0.27,241
2026-08-02 18:11:29,8.5,86.5,1637.48,0.58,241
2026-08-02 18:11:34,13.5,86.9,1594.04,2.47,241
2026-08-02 18:11:39,11.8,86.8,1605.61,0.23,241
2026-08-02 18:11:44,12.3,86.8,1608.09,0.21,241
2026-08-02 18:11:49,9.8,86.9,1596.65,0.58,241
2026-08-02 18:11:54,19.6,86.7,1622.95,0.69,241
2026-08-02 18:11:59,9.3,86.6,1634.07,0.59,241
2026-08-02 18:12:04,13.1,86.6,1636.4,0.24,241
2026-08-02 18:12:09,18.0,86.6,1634.75,0.33,241
2026-08-02 18:12:14,19.0,86.8,1608.67,0.35,241
2026-08-02 18:12:19,16.8,87.1,1566.41,0.31,242
2026-08-02 18:12:24,13.4,86.8,1609.05,0.35,242
2026-08-02 18:12:29,19.8,87.1,1570.7,0.35,242
2026-08-02 18:12:34,40.3,87.7,1492.69,0.29,241
2026-08-02 18:12:39,29.0,87.7,1495.44,0.36,241
2026-08-02 18:12:44,30.6,87.3,1543.64,0.42,241
2026-08-02 18:12:49,32.7,87.1,1566.36,0.29,240
2026-08-02 18:12:54,26.9,87.4,1538.59,0.3,240
2026-08-02 18:12:59,21.0,87.5,1523.61,0.33,240
2026-08-02 18:13:04,17.4,87.4,1535.69,0.3,240
2026-08-02 18:13:09,29.6,87.1,1571.18,0.62,241
2026-08-02 18:13:14,26.5,88.0,1458.51,0.35,241
2026-08-02 18:13:19,10.5,87.0,1585.02,0.32,240
2026-08-02 18:13:24,16.9,87.2,1558.77,0.34,240
2026-08-02 18:13:29,22.1,86.6,1629.65,5.26,240
2026-08-02 18:13:34,16.0,86.7,1622.61,0.42,240
2026-08-02 18:13:39,12.7,86.7,1620.82,0.28,240
2026-08-02 18:13:44,15.9,86.7,1614.59,0.32,240
2026-08-02 18:13:49,26.0,86.6,1631.39,0.35,240
2026-08-02 18:13:54,13.2,86.4,1649.8,0.27,240
2026-08-02 18:13:59,10.2,86.4,1655.81,0.38,240
2026-08-02 18:14:04,12.0,86.6,1624.85,0.32,240
2026-08-02 18:14:09,12.2,86.7,1614.21,0.3,240
2026-08-02 18:14:14,17.5,86.8,1608.2,0.25,240
2026-08-02 18:14:19,10.0,86.7,1616.46,0.26,240
2026-08-02 18:14:24,20.5,86.9,1597.87,0.3,241
2026-08-02 18:14:29,10.3,86.8,1611.7,0.3,241
2026-08-02 18:14:34,11.9,86.8,1600.02,0.32,240
2026-08-02 18:14:39,10.1,86.8,1604.98,0.23,240
2026-08-02 18:14:44,13.7,86.7,1620.56,0.32,240
2026-08-02 18:14:49,11.6,85.8,1725.39,0.25,240
2026-08-02 18:14:54,19.3,86.0,1705.91,0.25,240
2026-08-02 18:14:59,10.5,85.8,1726.55,2.7,240
2026-08-02 18:15:04,11.0,85.7,1740.85,0.41,239
2026-08-02 18:15:09,53.0,87.5,1520.26,0.34,240
2026-08-02 18:15:14,45.1,87.0,1586.39,0.67,240
2026-08-02 18:15:19,19.4,86.5,1639.46,0.42,240
2026-08-02 18:15:24,17.1,87.3,1550.5,0.67,240
2026-08-02 18:15:29,48.8,84.9,1840.63,0.72,241
2026-08-02 18:15:34,58.8,87.9,1468.07,1.33,242
2026-08-02 18:15:39,37.2,88.0,1464.43,0.64,243
2026-08-02 18:15:44,26.0,87.3,1544.78,0.59,243
2026-08-02 18:15:49,44.5,88.3,1422.36,0.47,245
2026-08-02 18:15:54,46.7,85.4,1778.69,0.44,243
2026-08-02 18:15:59,28.1,83.6,1997.31,0.72,241
2026-08-02 18:16:04,13.0,83.5,2007.15,0.47,241
2026-08-02 18:16:09,22.3,82.8,2096.62,1.55,242
2026-08-02 18:16:14,15.7,82.2,2164.33,0.38,242
2026-08-02 18:16:19,27.7,82.3,2158.61,3.07,243
2026-08-02 18:16:24,13.5,82.3,2151.93,0.28,243
2026-08-02 18:16:29,23.9,73.4,3240.11,0.44,241
2026-08-02 18:16:34,23.4,73.5,3227.43,0.48,238
2026-08-02 18:16:39,20.5,72.9,3297.74,0.3,237
2026-08-02 18:16:44,18.3,72.9,3299.05,0.27,237
2026-08-02 18:16:49,17.4,72.7,3320.75,0.29,236
2026-08-02 18:16:54,21.7,72.8,3315.21,0.24,236
2026-08-02 18:16:59,8.6,72.8,3310.36,0.22,236
2026-08-02 18:17:04,11.3,72.6,3337.13,0.54,235
2026-08-02 18:17:09,8.8,72.5,3350.02,0.26,235
2026-08-02 18:17:14,20.4,72.7,3321.57,0.2,235
2026-08-02 18:17:19,11.8,72.7,3317.13,0.3,235
2026-08-02 18:17:24,15.1,72.7,3320.62,0.25,234
2026-08-02 18:17:29,15.3,73.2,3263.67,0.22,235
2026-08-02 18:17:34,18.9,73.2,3263.49,0.26,235
2026-08-02 18:17:39,13.8,73.2,3256.87,0.25,235
2026-08-02 18:17:44,12.8,73.2,3264.56,0.22,235
2026-08-02 18:17:49,21.6,73.5,3228.71,0.3,235
2026-08-02 18:17:54,20.4,73.5,3220.05,0.28,235
2026-08-02 18:17:59,36.5,73.5,3220.63,4.56,234
2026-08-02 18:18:04,64.2,73.4,3239.0,0.4,234
2026-08-02 18:18:09,18.0,73.3,3248.69,0.32,234
2026-08-02 18:18:14,12.5,73.2,3257.92,0.28,234
2026-08-02 18:18:19,10.6,73.2,3263.03,0.24,233
2026-08-02 18:18:24,14.6,73.3,3246.82,0.28,234
2026-08-02 18:18:29,20.4,73.3,3253.68,0.24,232
2026-08-02 18:18:34,18.0,73.2,3260.22,0.23,232
2026-08-02 18:18:39,13.2,73.1,3269.3,0.21,232
2026-08-02 18:18:44,7.3,73.0,3290.6,0.28,232
2026-08-02 18:18:49,8.7,72.9,3302.56,0.29,232
2026-08-02 18:18:54,15.1,72.8,3313.36,0.28,231
2026-08-02 18:18:59,18.0,72.7,3320.75,0.33,231
2026-08-02 18:19:04,25.2,72.9,3300.97,0.25,231
2026-08-02 18:19:09,30.6,73.0,3290.56,0.22,231
2026-08-02 18:19:14,7.7,72.8,3306.08,0.23,231
2026-08-02 18:19:19,8.0,72.7,3319.23,0.22,231
2026-08-02 18:19:24,8.9,72.7,3321.48,0.25,231
2026-08-02 18:19:29,16.7,71.8,3433.96,1.93,231
2026-08-02 18:19:34,9.6,71.7,3438.34,0.2,231
2026-08-02 18:19:39,10.1,71.7,3438.73,0.24,231
2026-08-02 18:19:44,10.3,71.7,3440.1,0.25,231
2026-08-02 18:19:49,9.8,71.9,3423.67,0.22,231
2026-08-02 18:19:54,13.1,72.0,3411.56,0.28,231
2026-08-02 18:19:59,10.1,72.0,3406.24,0.28,231
2026-08-02 18:20:04,14.9,72.1,3393.16,0.31,231
2026-08-02 18:20:09,12.8,72.1,3389.73,0.23,231
2026-08-02 18:20:14,8.9,72.1,3392.8,0.25,231
2026-08-02 18:20:19,13.2,72.3,3364.32,0.23,232
2026-08-02 18:20:24,12.8,72.3,3365.47,0.24,232
2026-08-02 18:20:29,9.2,72.3,3365.13,0.25,232
2026-08-02 18:20:34,12.6,72.2,3378.05,0.29,231
2026-08-02 18:20:39,7.8,72.2,3387.0,0.22,231
2026-08-02 18:20:44,11.0,72.4,3362.34,0.33,231
2026-08-02 18:20:49,33.8,64.3,4348.84,2.39,220
2026-08-02 18:20:54,52.3,63.5,4440.11,0.37,220
2026-08-02 18:20:59,60.2,63.5,4435.57,0.4,220
2026-08-02 18:21:04,73.6,63.7,4416.16,0.36,220
2026-08-02 18:21:09,70.8,63.9,4393.84,0.23,220
2026-08-02 18:21:15,76.6,64.0,4385.89,0.24,220
2026-08-02 18:21:21,76.9,64.6,4308.81,0.47,221
2026-08-02 18:21:28,94.2,64.0,4378.57,0.45,224
2026-08-02 18:21:34,96.0,64.0,4383.95,0.56,224
2026-08-02 18:21:39,71.8,64.1,4365.54,0.38,224
2026-08-02 18:21:45,77.4,63.5,4441.9,0.4,211
2026-08-02 18:21:50,59.9,51.7,5871.17,0.53,195
2026-08-02 18:21:55,44.5,51.5,5896.06,1.29,194
2026-08-02 18:22:00,40.8,51.4,5909.64,0.39,192
2026-08-02 18:22:05,46.2,50.8,5988.07,0.36,192
2026-08-02 18:22:10,43.2,50.5,6018.06,0.32,192
2026-08-02 18:22:15,40.8,50.5,6025.67,0.35,192
2026-08-02 18:22:20,42.1,50.6,6007.36,0.39,192
2026-08-02 18:22:25,46.5,50.7,6002.98,0.36,192
2026-08-02 18:22:30,42.9,50.1,6071.59,0.39,191
2026-08-02 18:22:35,96.4,48.6,6250.81,1.02,191
2026-08-02 18:22:40,44.7,49.5,6145.12,2.02,195
2026-08-02 18:22:45,40.3,50.2,6060.57,0.85,197
2026-08-03 06:23:35,0.0,52.6,5762.59,0.0,188
2026-08-03 06:24:15,35.0,58.2,5085.05,0.76,198
2026-08-03 06:24:20,97.2,63.4,4450.97,1.15,206
2026-08-03 06:24:25,78.7,65.5,4196.91,5.71,206
2026-08-03 06:24:30,85.6,66.0,4131.38,5.48,212
2026-08-03 06:24:35,91.7,64.2,4350.05,6.51,209
2026-08-03 06:24:40,85.9,65.9,4151.9,4.62,222
2026-08-03 06:24:45,88.9,64.8,4288.63,2.43,220
2026-08-03 06:24:50,45.9,64.9,4273.25,2.39,219
2026-08-03 06:24:55,38.0,64.8,4280.93,1.88,219
2026-08-03 06:25:00,46.3,64.8,4286.14,4.42,219
2026-08-03 06:25:05,38.1,64.9,4271.54,0.65,219
2026-08-03 06:25:10,34.4,65.0,4254.3,1.9,219
2026-08-03 06:25:15,28.4,64.7,4291.68,2.38,219
2026-08-03 06:25:20,48.9,65.0,4262.25,0.46,220
2026-08-03 06:25:25,21.2,64.8,4282.77,0.35,218
2026-08-03 06:25:30,45.2,63.5,4439.55,0.65,219
2026-08-03 06:25:35,18.8,63.6,4432.85,0.29,219
2026-08-03 06:25:40,47.5,60.1,4858.82,0.56,219
2026-08-03 06:25:45,35.7,59.8,4892.69,1.08,212
2026-08-03 06:25:50,50.4,59.7,4902.66,0.68,211
2026-08-03 06:25:55,41.1,60.4,4821.35,0.34,213
2026-08-03 06:26:00,61.7,60.9,4760.04,2.17,228
2026-08-03 06:26:05,58.4,60.8,4772.31,3.57,229
2026-08-03 06:26:10,51.4,60.7,4783.96,0.92,225
2026-08-03 06:26:15,33.6,60.6,4795.52,0.5,220
2026-08-03 06:26:20,26.8,60.5,4804.46,0.41,220
2026-08-03 06:26:25,29.3,60.6,4789.86,0.65,220
2026-08-03 06:26:30,21.2,60.3,4834.44,0.44,218
2026-08-03 06:26:35,23.8,60.0,4868.07,0.35,218
2026-08-03 06:26:40,37.8,60.7,4785.82,0.65,223
2026-08-03 06:26:45,92.0,61.9,4635.79,0.79,226
2026-08-03 06:26:50,29.8,61.8,4647.57,0.67,226
2026-08-03 06:26:55,47.1,61.4,4693.82,0.65,226
2026-08-03 06:27:00,32.4,61.5,4680.87,0.34,225
2026-08-03 06:27:05,36.7,61.9,4635.39,0.36,226
2026-08-03 06:27:10,23.4,62.1,4617.09,0.37,225
2026-08-03 06:27:15,35.6,62.0,4626.02,0.29,224
2026-08-03 06:27:20,28.1,62.2,4600.99,0.35,223
2026-08-03 06:27:25,30.6,62.1,4615.75,0.34,222
2026-08-03 06:27:30,32.3,62.1,4606.77,0.33,221
2026-08-03 06:27:35,34.6,61.5,4683.86,0.24,218
2026-08-03 06:27:40,23.8,61.5,4680.98,0.65,217
2026-08-03 06:27:45,28.7,61.4,4693.01,0.34,217
2026-08-03 06:27:50,24.8,61.4,4695.14,0.27,216
2026-08-03 06:27:55,27.9,61.6,4676.65,0.37,216
2026-08-03 06:28:00,65.3,62.1,4615.83,0.78,217
2026-08-03 06:28:05,32.8,62.0,4617.84,0.37,215
2026-08-03 06:28:10,30.7,61.9,4640.77,0.37,215
2026-08-03 06:28:15,32.7,61.9,4635.79,0.36,215
2026-08-03 06:28:20,32.8,62.0,4623.63,0.4,215
2026-08-03 06:28:25,29.2,62.2,4602.63,0.41,215
2026-08-03 06:28:30,31.7,62.1,4615.91,0.9,215
2026-08-03 06:28:35,33.7,61.7,4655.7,0.33,214
2026-08-03 06:28:40,33.1,61.7,4656.8,0.3,214
2026-08-03 06:28:45,29.3,61.6,4674.91,0.32,214
2026-08-03 06:28:50,45.8,62.1,4616.07,0.33,214
2026-08-03 06:28:55,21.7,60.9,4760.1,0.3,214
2026-08-03 06:29:00,21.3,61.0,4744.47,0.44,214
2026-08-03 06:29:05,30.8,62.1,4615.29,0.3,217
2026-08-03 06:29:10,28.5,62.2,4593.62,0.27,215
2026-08-03 06:29:15,29.1,62.1,4606.04,0.36,213
2026-08-03 06:29:20,30.0,61.8,4650.37,0.32,212
2026-08-03 06:29:25,29.8,61.8,4651.26,0.29,212
2026-08-03 06:29:30,44.8,62.1,4606.73,0.82,212
2026-08-03 06:29:35,24.6,61.9,4639.06,0.3,212
2026-08-03 06:29:40,27.3,62.1,4611.43,0.31,213
2026-08-03 06:29:45,26.7,62.2,4604.66,0.35,212
2026-08-03 06:29:50,23.6,62.1,4612.4,0.35,212
2026-08-03 06:29:55,30.0,61.9,4631.38,0.33,212
2026-08-03 06:30:00,32.9,61.9,4631.38,0.39,213
2026-08-03 06:30:05,38.9,62.2,4600.22,0.66,216
2026-08-03 06:30:10,25.9,62.3,4588.44,0.59,216
2026-08-03 06:30:15,35.3,62.1,4608.58,0.43,216
2026-08-03 06:30:20,25.8,62.1,4609.39,0.46,215
2026-08-03 06:30:25,29.3,61.9,4641.37,0.32,215
2026-08-03 06:30:30,23.1,61.8,4644.94,0.26,215
2026-08-03 06:30:35,26.5,62.0,4625.12,0.42,215
2026-08-03 06:30:40,21.7,62.0,4621.05,0.28,215
2026-08-03 06:30:45,40.1,62.0,4618.23,0.31,214
2026-08-03 06:30:50,24.7,62.3,4592.13,0.31,215
2026-08-03 06:30:55,32.6,62.6,4556.44,0.38,215
2026-08-03 06:31:00,20.2,62.3,4583.79,0.27,215
2026-08-03 06:31:05,24.3,61.4,4692.26,0.43,215
2026-08-03 06:31:10,21.8,61.6,4675.96,0.35,215
2026-08-03 06:31:15,28.2,61.8,4653.28,0.48,215
2026-08-03 06:31:20,15.9,61.6,4671.36,0.33,215
2026-08-03 06:31:25,35.9,61.0,4742.04,0.97,214
2026-08-03 06:31:30,19.8,61.1,4732.71,0.43,214
2026-08-03 06:31:35,19.2,61.2,4726.94,0.28,213
2026-08-03 06:31:40,20.7,60.7,4780.62,0.34,212
2026-08-03 06:31:45,21.5,60.7,4777.84,0.26,212
2026-08-03 06:31:50,16.8,60.9,4762.02,0.29,218
2026-08-03 06:31:55,16.0,60.5,4806.56,0.27,216
2026-08-03 06:32:00,12.7,60.5,4803.05,0.3,216
2026-08-03 06:32:05,12.9,60.5,4810.96,0.26,212
2026-08-03 06:32:10,14.5,60.4,4820.27,0.34,211
2026-08-03 06:32:15,17.6,60.3,4830.58,0.27,211
2026-08-03 06:32:20,13.6,60.4,4821.2,0.25,212
2026-08-03 06:32:25,24.5,61.1,4735.47,0.63,212
2026-08-03 06:49:24,0.0,64.1,4365.5,0.0,219
2026-08-03 06:49:37,30.7,68.6,3822.96,4.19,223
2026-08-03 06:49:42,34.2,69.2,3744.09,0.42,224
2026-08-03 06:49:47,37.1,69.9,3665.11,0.31,225
2026-08-03 06:49:52,90.3,74.7,3072.38,5.2,229
2026-08-03 06:49:57,59.3,75.6,2966.3,3.25,229
2026-08-03 06:50:02,41.6,74.0,3168.22,0.6,229
2026-08-03 06:50:07,38.2,73.8,3186.84,0.39,228
2026-08-03 06:50:12,33.7,73.8,3189.11,0.36,228
2026-08-03 06:50:17,43.6,73.8,3182.21,0.48,228
2026-08-03 06:50:22,38.6,73.9,3176.47,0.37,228
2026-08-03 06:50:27,46.1,73.9,3177.63,0.39,227
2026-08-03 06:50:32,38.9,73.9,3172.61,0.45,227
2026-08-03 06:50:37,59.9,74.4,3111.67,0.47,231
2026-08-03 06:50:42,37.5,74.5,3099.3,0.34,230
2026-08-03 06:50:47,41.1,74.5,3102.09,0.34,230
2026-08-03 06:50:52,37.4,74.4,3114.38,0.55,230
2026-08-03 06:50:57,41.3,74.5,3107.43,0.34,230
2026-08-03 06:51:02,33.7,74.6,3089.84,0.32,230
2026-08-03 06:51:07,41.9,74.2,3145.19,0.34,229
2026-08-03 06:51:12,38.3,73.7,3199.36,0.73,229
2026-08-03 06:51:17,53.2,73.8,3191.32,0.44,230
2026-08-03 06:51:22,46.5,73.8,3185.15,0.39,229
2026-08-03 06:51:27,40.9,73.8,3188.96,0.33,229
2026-08-03 06:51:32,39.4,73.8,3192.75,0.3,229
2026-08-03 06:51:37,49.3,73.8,3190.0,0.53,228
2026-08-03 06:51:42,42.0,73.9,3177.7,0.28,228
2026-08-03 06:51:47,39.6,73.8,3190.35,0.39,228
2026-08-03 06:51:52,37.8,73.7,3205.29,0.4,228
2026-08-03 06:51:57,36.4,73.6,3212.0,0.63,227
2026-08-03 06:52:02,36.5,73.6,3212.58,0.29,227
2026-08-03 06:52:07,38.2,73.7,3196.62,0.32,227
2026-08-03 06:52:12,48.8,73.3,3254.68,0.38,227
2026-08-03 06:52:17,39.4,73.2,3265.84,0.34,228
2026-08-03 06:52:22,35.9,73.1,3267.03,0.33,228
2026-08-03 06:52:27,43.8,73.1,3271.16,0.36,228
2026-08-03 06:52:32,43.7,73.1,3267.85,0.34,228
2026-08-03 06:52:37,42.7,74.0,3161.14,0.33,228
2026-08-03 06:52:42,45.5,74.1,3152.36,0.42,229
2026-08-03 06:52:47,43.3,74.7,3079.61,0.42,229
2026-08-03 06:52:52,40.6,74.6,3092.61,0.3,229
2026-08-03 06:52:57,43.5,74.8,3069.33,0.49,230
2026-08-03 06:53:02,34.4,74.4,3113.86,0.7,230
2026-08-03 06:53:07,37.6,74.3,3124.84,0.38,231
2026-08-03 06:53:12,34.3,73.8,3189.31,0.4,230
2026-08-03 06:53:17,36.5,74.2,3135.77,0.39,230
2026-08-03 06:53:22,19.4,74.2,3140.97,0.72,229
2026-08-03 06:53:27,24.0,73.2,3258.39,0.29,230
2026-08-03 06:53:32,15.9,73.0,3284.11,0.26,230
2026-08-03 06:53:37,20.7,73.0,3288.46,0.32,230
2026-08-03 06:53:42,23.0,73.4,3231.97,0.34,230
2026-08-03 06:53:47,20.2,73.2,3256.68,0.35,230
2026-08-03 06:53:52,20.8,72.9,3301.29,0.41,228
2026-08-03 06:53:57,17.3,72.7,3326.75,0.3,228
2026-08-03 06:54:02,23.4,72.5,3351.28,0.29,228
2026-08-03 06:54:07,17.7,72.4,3355.59,0.24,228
2026-08-03 06:54:12,21.7,72.5,3347.83,0.29,228
2026-08-03 06:54:17,29.2,72.8,3306.73,0.45,228
2026-08-03 06:54:22,43.5,73.1,3272.73,0.3,237
2026-08-03 06:54:27,30.9,73.3,3250.93,0.51,235
2026-08-03 06:54:32,12.8,73.2,3257.44,0.24,234
2026-08-03 06:54:37,21.9,72.9,3296.52,0.36,230
2026-08-03 06:54:42,12.7,72.9,3298.2,0.3,230
2026-08-03 06:54:47,16.5,72.2,3387.04,0.3,229
2026-08-03 06:54:52,20.6,72.1,3399.63,0.25,230
2026-08-03 06:54:57,12.2,72.1,3392.57,0.55,230
2026-08-03 06:55:02,21.7,72.3,3375.54,0.28,228
2026-08-03 06:55:07,12.1,71.9,3415.12,0.26,228
2026-08-03 06:55:12,26.6,72.1,3390.0,0.28,228
2026-08-03 06:55:17,39.4,72.3,3365.94,2.58,227
2026-08-03 06:55:22,27.8,72.7,3318.47,2.66,228
2026-08-03 06:55:27,28.3,72.5,3343.7,0.41,228
2026-08-03 06:55:32,28.7,72.6,3339.74,0.34,227
2026-08-03 06:55:37,26.6,73.3,3248.4,0.29,227
2026-08-03 06:55:42,25.4,73.1,3277.0,0.36,227
2026-08-03 06:55:47,23.4,72.4,3363.54,0.27,227
2026-08-03 06:55:52,30.2,72.9,3300.76,0.37,226
2026-08-03 06:55:57,33.6,72.6,3330.67,0.39,226
2026-08-03 06:56:02,25.3,72.3,3368.66,0.35,226
2026-08-03 06:56:07,49.0,73.1,3273.82,1.0,226
2026-08-03 06:56:12,27.9,72.4,3362.32,0.38,226
2026-08-03 06:56:17,90.6,74.5,3103.11,1.09,231
2026-08-04 03:20:01,0.0,66.2,4110.55,0.0,216
2026-08-04 03:22:07,100.0,75.8,2947.83,0.0,236
2026-08-04 03:22:57,31.9,80.8,2335.04,0.95,238
2026-08-04 03:23:02,43.7,80.0,2429.38,3.14,238
2026-08-04 03:23:07,25.4,79.2,2535.11,0.78,238
2026-08-04 03:23:12,17.5,79.1,2541.48,0.35,238
2026-08-04 03:23:17,32.1,80.2,2408.35,0.29,237
2026-08-04 03:23:22,33.1,80.2,2410.31,0.35,237
2026-08-04 03:23:27,48.4,80.1,2424.27,0.38,236
2026-08-04 03:23:32,41.8,80.3,2402.36,0.68,236
2026-08-04 03:23:37,45.9,80.2,2413.83,0.38,234
2026-08-04 03:23:42,48.4,80.2,2414.19,0.35,234
2026-08-04 03:23:47,43.0,80.2,2406.74,0.37,234
2026-08-04 03:23:52,39.5,80.2,2407.34,0.38,234
2026-08-04 03:23:57,43.5,80.2,2408.07,0.32,234
2026-08-04 03:24:02,46.5,80.5,2374.15,0.42,235
2026-08-04 03:24:07,47.9,80.4,2380.98,0.34,235
2026-08-04 03:24:12,48.4,80.4,2388.02,0.31,234
2026-08-04 03:24:17,37.5,80.4,2382.89,0.29,234
2026-08-04 03:24:22,43.7,80.4,2389.56,0.28,234
2026-08-04 03:24:27,85.3,81.1,2301.87,0.44,235
2026-08-04 03:24:32,34.7,79.7,2473.31,0.49,234
2026-08-04 03:24:37,43.0,79.5,2490.02,1.07,232
2026-08-04 03:24:42,37.5,79.5,2491.8,0.48,232
2026-08-04 03:24:47,28.1,79.5,2500.16,0.72,232
2026-08-04 03:24:52,22.6,79.5,2488.3,0.44,232
2026-08-04 03:24:57,64.6,80.9,2324.09,0.38,234
2026-08-04 03:25:02,24.8,80.9,2328.95,0.37,234
2026-08-04 03:25:07,29.5,80.5,2377.56,0.37,233
